Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,172.85000610351562,169.2550048828125,170.0,170.57000732421875,3050490.0,158.2484130859375
2010-01-05,172.5,170.5,171.0,170.72000122070312,8386600.0,158.38758850097656
2010-01-06,172.0,168.80999755859375,171.39999389648438,170.8350067138672,6639840.0,158.4943084716797
2010-01-07,176.83999633789062,170.16000366210938,176.83999633789062,171.27999877929688,6123980.0,158.9071502685547
2010-01-08,172.33999633789062,170.10000610351562,171.1999969482422,171.5050048828125,7085900.0,159.1158905029297
2010-01-11,174.86500549316406,170.25,174.86500549316406,170.81500244140625,13766610.0,158.47573852539062
2010-01-12,171.17999267578125,167.86000061035156,170.8000030517578,169.52000427246094,4907050.0,157.27427673339844
2010-01-13,169.47999572753906,166.55499267578125,168.4949951171875,168.92999267578125,10346750.0,156.72689819335938
2010-01-14,171.3800048828125,167.0,171.0,168.3800048828125,10172640.0,156.2166290283203
2010-01-15,169.89999389648438,167.10000610351562,169.83999633789062,169.4149932861328,11581730.0,157.17686462402344
2010-01-18,177.8000030517578,168.2100067138672,169.0,176.6649932861328,23501460.0,163.9031524658203
2010-01-19,178.8800048828125,175.2899932861328,176.5,177.9199981689453,16664220.0,165.06748962402344
2010-01-20,179.0,174.3000030517578,178.5,175.61000061035156,13652110.0,162.9243621826172
2010-01-21,176.08999633789062,170.50999450683594,176.08999633789062,171.1649932861328,12523470.0,158.8004608154297
2010-01-22,170.0,165.39999389648438,169.60000610351562,167.7100067138672,9473700.0,155.5950164794922
2010-01-25,167.7899932861328,163.1300048828125,166.0,165.6699981689453,6028790.0,153.70237731933594
2010-01-27,166.11000061035156,158.69000244140625,166.11000061035156,159.72000122070312,12107790.0,148.18222045898438
2010-01-28,161.89999389648438,157.67999267578125,161.0,159.3249969482422,17432230.0,147.81573486328125
2010-01-29,163.6999969482422,155.25,158.0,163.10499572753906,16435170.0,151.32269287109375
2010-02-01,162.8000030517578,158.5,162.8000030517578,159.97500610351562,7517330.0,148.4187774658203
2010-02-02,161.49000549316406,157.1999969482422,160.6999969482422,157.91000366210938,10334700.0,146.50296020507812
2010-02-03,163.24000549316406,157.8000030517578,160.0,162.27499389648438,7727670.0,150.55264282226562
2010-02-04,162.49000549316406,158.5500030517578,161.8000030517578,161.6750030517578,8605240.0,149.99600219726562
2010-02-05,159.8000030517578,156.5,159.8000030517578,157.3350067138672,9346940.0,145.969482421875
2010-02-08,158.88499450683594,154.89999389648438,158.5,156.74000549316406,7590600.0,145.41748046875
2010-02-09,157.7899932861328,155.14999389648438,156.67999267578125,157.1649932861328,11973750.0,145.81173706054688
2010-02-10,161.7449951171875,156.39999389648438,157.5,159.35499572753906,13866680.0,147.84359741210938
2010-02-11,163.3000030517578,159.0,160.39999389648438,159.8000030517578,7269690.0,148.25640869140625
2010-02-15,161.97000122070312,158.25,159.6999969482422,161.3800048828125,4802490.0,149.7222900390625
2010-02-16,162.27000427246094,159.0,160.5,160.63999938964844,7174850.0,149.03575134277344
2010-02-17,166.09500122070312,161.49000549316406,161.8000030517578,165.59500122070312,12398340.0,153.6328125
2010-02-18,169.0,165.0749969482422,166.49000549316406,168.375,10004420.0,156.2119903564453
2010-02-19,170.0,165.61000061035156,167.0,169.38999938964844,7345990.0,157.15367126464844
2010-02-22,171.97000122070312,169.0,170.10000610351562,169.66000366210938,6640170.0,157.40414428710938
2010-02-23,170.88499450683594,168.23500061035156,168.5050048828125,170.10000610351562,6472890.0,157.8123779296875
2010-02-24,171.0,168.75,169.0,170.0500030517578,5605690.0,157.7659912109375
2010-02-25,170.39999389648438,168.1999969482422,170.10000610351562,169.10499572753906,5836970.0,156.8892822265625
2010-02-26,173.47500610351562,168.0,169.0,170.47999572753906,9351030.0,158.1649169921875
2010-03-02,175.60000610351562,170.60000610351562,172.39999389648438,174.4949951171875,7714650.0,161.88987731933594
2010-03-03,178.10000610351562,174.2550048828125,174.2550048828125,177.6649932861328,11147960.0,164.83090209960938
2010-03-04,178.6999969482422,175.30999755859375,177.5,178.11500549316406,13514420.0,165.24838256835938
2010-03-05,179.5,177.10000610351562,178.55499267578125,178.39999389648438,10449650.0,165.51280212402344
2010-03-08,181.0,177.2899932861328,181.0,178.4199981689453,7372960.0,165.53134155273438
2010-03-09,181.5,177.5,177.5,181.1199951171875,12397690.0,168.03631591796875
2010-03-10,181.99000549316406,172.99000549316406,181.1999969482422,181.44500732421875,14960560.0,168.3378448486328
2010-03-11,183.5,180.30999755859375,181.60000610351562,182.69500732421875,7745230.0,169.49757385253906
2010-03-12,183.0399932861328,178.63499450683594,182.6999969482422,180.125,7472440.0,167.1132049560547
2010-03-15,182.0,178.0,178.0,181.2550048828125,7512960.0,168.16156005859375
2010-03-16,180.99000549316406,176.39999389648438,180.5,180.4600067138672,10436250.0,167.42396545410156
2010-03-17,182.47999572753906,179.80999755859375,180.4600067138672,180.77000427246094,4794840.0,167.7115936279297
2010-03-18,181.24000549316406,179.0500030517578,181.24000549316406,180.08999633789062,3501970.0,167.0807342529297
2010-03-19,182.47999572753906,179.76499938964844,181.47999572753906,181.98500061035156,6339840.0,168.83883666992188
2010-03-22,185.5,179.8000030517578,180.1999969482422,183.7100067138672,15305610.0,170.4392547607422
2010-03-23,189.0,183.5,183.5,188.39999389648438,10154380.0,174.7904510498047
2010-03-25,193.0,187.02000427246094,188.0,192.61500549316406,23296400.0,178.70094299316406
2010-03-26,196.55999755859375,191.30999755859375,193.10000610351562,195.14500427246094,11552860.0,181.0481719970703
2010-03-29,199.0,162.88499450683594,162.88499450683594,196.5050048828125,13226710.0,182.30996704101562
2010-03-30,196.99000549316406,190.13999938964844,196.5,190.68499755859375,9369980.0,176.91033935546875
2010-03-31,194.2899932861328,189.72500610351562,190.0,193.35000610351562,6826080.0,179.38287353515625
2010-04-01,195.0,192.61000061035156,195.0,193.9250030517578,7409220.0,179.91632080078125
2010-04-05,195.9600067138672,192.44000244140625,195.8800048828125,194.85000610351562,7123840.0,180.77447509765625
2010-04-06,195.0,192.5399932861328,195.0,193.2899932861328,4421440.0,179.32717895507812
2010-04-07,194.7949981689453,192.60000610351562,194.0,193.1750030517578,5378050.0,179.22047424316406
2010-04-08,192.99000549316406,189.3800048828125,192.99000549316406,190.27999877929688,6238830.0,176.53463745117188
2010-04-09,195.6999969482422,189.0500030517578,189.0500030517578,194.93499755859375,6207650.0,180.85336303710938
2010-04-12,196.7899932861328,193.8699951171875,193.8699951171875,195.4199981689453,4570640.0,181.3032989501953
2010-04-13,196.2899932861328,193.10000610351562,195.0,195.1699981689453,6341300.0,181.07139587402344
2010-04-15,197.49000549316406,194.4199981689453,195.5,195.7050018310547,9547360.0,181.56771850585938
