Date,High,Low,Open,Close,Volume,Adj Close
2010-08-20,439.95001220703125,431.5,434.5,434.4750061035156,1746396.0,355.9579162597656
2010-08-23,437.7250061035156,428.5249938964844,430.0,435.20001220703125,1049830.0,356.5518798828125
2010-08-24,440.95001220703125,432.5,435.0,435.3500061035156,2650474.0,356.6747741699219
2010-08-25,440.75,433.1499938964844,436.0,435.6000061035156,2379968.0,356.8796691894531
2010-08-26,439.5,430.125,437.0,438.25,4204428.0,359.0506591796875
2010-08-27,436.5,425.5,436.04998779296875,428.0249938964844,1276514.0,350.6735534667969
2010-08-30,431.3999938964844,420.04998779296875,431.3999938964844,422.82501220703125,1558570.0,346.4133605957031
2010-08-31,423.8500061035156,415.1000061035156,420.0,421.875,2447874.0,345.635009765625
2010-09-01,430.5,420.0,421.0,429.20001220703125,2745484.0,351.63629150390625
2010-09-02,433.75,420.75,433.75,422.04998779296875,2758800.0,345.77838134765625
2010-09-03,425.75,417.54998779296875,425.0,418.6499938964844,2777970.0,342.99267578125
2010-09-06,428.75,419.0,419.0,427.67498779296875,2287978.0,350.38690185546875
2010-09-07,437.45001220703125,428.0,429.0,435.67498779296875,2484236.0,356.9410400390625
2010-09-08,441.45001220703125,429.45001220703125,432.0,439.5249938964844,4189478.0,360.0953369140625
2010-09-09,441.25,435.67498779296875,441.0,437.3500061035156,2938158.0,358.3133544921875
2010-09-13,444.5,435.3500061035156,435.67498779296875,439.875,2349410.0,360.382080078125
2010-09-14,449.5,440.1499938964844,441.5,447.67498779296875,3071038.0,366.7724304199219
2010-09-15,459.70001220703125,449.5,450.0,457.3999938964844,5560394.0,374.7398681640625
2010-09-16,456.7250061035156,432.25,454.0,447.70001220703125,2334264.0,366.7929382324219
2010-09-17,459.375,450.04998779296875,450.04998779296875,456.8999938964844,3007978.0,374.33026123046875
2010-09-20,460.95001220703125,453.3500061035156,458.5,456.125,2419108.0,373.69537353515625
2010-09-21,479.0,455.1499938964844,456.0,476.9750061035156,4997184.0,390.7775573730469
2010-09-22,480.0,465.0,478.0,467.625,4031066.0,383.1171569824219
2010-09-23,472.6499938964844,463.8999938964844,470.0,465.67498779296875,3327236.0,381.51953125
2010-09-24,468.95001220703125,462.5,466.54998779296875,465.9750061035156,2738784.0,381.76531982421875
2010-09-27,470.7250061035156,461.0,467.5,463.79998779296875,3423290.0,379.9834289550781
2010-09-28,465.1499938964844,457.04998779296875,462.625,459.82501220703125,2521714.0,376.7267761230469
2010-09-29,468.625,457.45001220703125,462.5,460.17498779296875,3370194.0,377.01348876953125
2010-09-30,465.0,457.57501220703125,462.5,463.4750061035156,7560924.0,379.7171936035156
2010-10-01,483.0,461.0,463.5,480.79998779296875,3326156.0,393.9112548828125
2010-10-04,487.5,476.5,483.375,477.8999938964844,2140956.0,391.5353698730469
2010-10-05,482.9750061035156,473.07501220703125,475.0,475.125,2211664.0,389.2617492675781
2010-10-06,483.95001220703125,475.0,475.0,479.82501220703125,1838960.0,393.1123962402344
2010-10-07,483.0,469.20001220703125,480.0,474.3999938964844,1972940.0,388.6677551269531
2010-10-08,477.3500061035156,434.5,472.0249938964844,471.29998779296875,2695996.0,386.1280517578125
2010-10-11,476.9750061035156,464.5249938964844,471.29998779296875,470.45001220703125,3065370.0,385.431640625
2010-10-12,477.8999938964844,469.54998779296875,471.32501220703125,475.3500061035156,2608902.0,389.44610595703125
2010-10-13,498.8500061035156,474.54998779296875,477.9750061035156,496.42498779296875,5350604.0,406.7124938964844
2010-10-14,502.0,491.17498779296875,498.45001220703125,493.0249938964844,2949086.0,403.92681884765625
2010-10-15,505.5,472.5,499.5,475.1499938964844,5717798.0,389.2821960449219
2010-10-18,492.0,465.0,485.0,490.625,4480734.0,401.960693359375
2010-10-19,493.70001220703125,482.04998779296875,491.0,483.875,2200912.0,396.4304504394531
2010-10-20,490.25,478.1000061035156,482.25,481.625,2206638.0,394.5871887207031
2010-10-21,496.92498779296875,485.0,487.0249938964844,493.1000061035156,3752354.0,403.9884033203125
2010-10-22,524.7000122070312,511.0,511.0,520.0999755859375,9610404.0,426.1090087890625
2010-10-25,536.4749755859375,518.5999755859375,521.5,533.4749755859375,5156316.0,437.0668640136719
2010-10-26,533.875,520.7750244140625,531.75,531.2999877929688,3507024.0,435.28497314453125
2010-10-27,533.4000244140625,521.7750244140625,530.0,524.0999755859375,2141382.0,429.3861083984375
2010-10-28,533.7750244140625,520.0,525.0,526.4500122070312,5255690.0,431.3114318847656
2010-10-29,530.0,515.5,530.0,526.4500122070312,2212398.0,431.3114318847656
2010-11-01,533.2000122070312,524.5499877929688,526.0250244140625,526.7000122070312,1147948.0,432.3375244140625
2010-11-02,530.0,521.8499755859375,527.5,524.7249755859375,1565778.0,430.71649169921875
2010-11-03,539.5,524.2000122070312,525.4500122070312,526.4000244140625,2217878.0,432.09130859375
2010-11-04,539.2999877929688,530.75,531.0,534.5750122070312,1717440.0,438.80169677734375
2010-11-08,541.2000122070312,531.0499877929688,540.0,534.0750122070312,2248586.0,438.3912353515625
2010-11-09,549.3499755859375,534.25,536.9500122070312,545.5499877929688,3504086.0,447.81048583984375
2010-11-10,554.0,543.0499877929688,546.125,546.1500244140625,1540224.0,448.3030700683594
2010-11-11,545.0,529.125,545.0,532.375,1926096.0,436.9958190917969
2010-11-12,534.9500122070312,524.0999755859375,530.0,527.9500122070312,1802330.0,433.3636474609375
2010-11-15,539.9249877929688,526.5,532.5,533.0,1389396.0,437.5089111328125
2010-11-16,533.2000122070312,521.0999755859375,533.0,524.4500122070312,2178076.0,430.4906311035156
2010-11-18,536.0,520.0,536.0,521.4000244140625,2765160.0,427.987060546875
2010-11-19,524.5,503.0,522.4500122070312,507.70001220703125,2172652.0,416.7415466308594
2010-11-22,521.5,505.75,508.0,519.5499877929688,2221236.0,426.4682922363281
2010-11-23,522.5,506.20001220703125,517.0,515.0250244140625,1684448.0,422.7542419433594
2010-11-24,517.25,499.4750061035156,512.5,502.375,3008608.0,412.3705139160156
2010-11-25,520.9500122070312,503.54998779296875,505.0249938964844,510.8999938964844,5855006.0,419.3681945800781
2010-11-26,527.0,512.5,512.5,523.625,3617826.0,429.8134765625
2010-11-29,539.25,525.125,527.5,535.6500244140625,4518892.0,439.68408203125
2010-11-30,543.0250244140625,526.5499877929688,530.25,538.0,4808408.0,441.6131286621094
2010-12-01,546.5999755859375,532.0,532.0,540.9500122070312,3776032.0,444.0345153808594
2010-12-02,549.5999755859375,537.5250244140625,545.5,547.9000244140625,4095716.0,449.7393493652344
2010-12-03,556.5,545.5750122070312,546.5250244140625,548.6749877929688,2030112.0,450.3755187988281
2010-12-06,555.0,547.6500244140625,550.0,550.8499755859375,1930954.0,452.1608581542969
2010-12-07,550.0,541.0499877929688,550.0,543.75,2158324.0,446.3328857421875
2010-12-08,546.4749755859375,535.625,545.4749755859375,539.5750122070312,1984132.0,442.9057922363281
2010-12-09,548.6500244140625,534.0499877929688,541.8499755859375,536.2999877929688,2579902.0,440.21759033203125
2010-12-10,541.9249877929688,528.5,533.5,537.4500122070312,2245624.0,441.1615295410156
2010-12-13,540.3499755859375,524.2000122070312,535.5,538.0499877929688,2115066.0,441.6540222167969
2010-12-14,544.7999877929688,532.0750122070312,536.5999755859375,540.4749755859375,2615340.0,443.64471435546875
2010-12-15,554.2000122070312,540.75,542.5499877929688,551.8250122070312,2572034.0,452.9610595703125
2010-12-16,572.0,552.0750122070312,554.5,570.3499755859375,4515704.0,468.1673583984375
2010-12-20,588.5,557.4249877929688,567.4000244140625,583.3499755859375,4514046.0,478.83795166015625
2010-12-21,586.125,577.0,584.5,580.4000244140625,2810642.0,476.416748046875
2010-12-22,584.5,568.875,583.5,574.875,3186836.0,471.8816833496094
2010-12-23,579.7750244140625,566.0499877929688,575.0,570.0,2850924.0,467.8799743652344
2010-12-24,574.4000244140625,562.875,567.0,570.5499877929688,1624640.0,468.3314208984375
2010-12-27,579.7249755859375,569.0999755859375,572.5,570.5999755859375,1664936.0,468.37249755859375
2010-12-28,575.4500122070312,570.0250244140625,570.5999755859375,573.1749877929688,1012876.0,470.48626708984375
2010-12-29,581.0,573.5250244140625,574.5,578.4749755859375,1042370.0,474.83685302734375
2010-12-30,587.4000244140625,576.25,576.25,585.0999755859375,3845552.0,480.2747802734375
2010-12-31,590.0,580.9000244140625,586.25,582.8250122070312,1532980.0,478.4072265625
2011-01-03,588.4749755859375,577.2750244140625,583.5,579.0250244140625,1405042.0,475.28814697265625
2011-01-04,583.0750122070312,569.0499877929688,581.9500122070312,572.375,2502868.0,469.82958984375
2011-01-05,582.9500122070312,570.875,572.625,579.4749755859375,3069674.0,475.6574401855469
2011-01-06,591.0,576.5499877929688,584.0,585.8499755859375,2846720.0,480.89031982421875
2011-01-07,593.4249877929688,569.0750122070312,588.0,571.3250122070312,2532724.0,468.9676513671875
2011-01-10,574.5,560.5,573.75,565.4500122070312,3952426.0,464.1451110839844
2011-01-11,567.7750244140625,543.9000244140625,561.5,549.25,3768730.0,450.8476257324219
2011-01-12,575.7999877929688,554.0,554.9500122070312,567.9749755859375,3160874.0,466.21783447265625
2011-01-13,577.9749755859375,558.0999755859375,564.4749755859375,562.125,5589198.0,461.4158935546875
2011-01-14,575.0,560.0,564.9500122070312,560.0750122070312,3151692.0,459.73309326171875
2011-01-17,573.2750244140625,560.0,560.5999755859375,568.7000122070312,3000212.0,466.812744140625
2011-01-18,604.4500122070312,582.1749877929688,587.0,601.2750244140625,8481370.0,493.5519104003906
2011-01-19,604.5,592.5,601.7249755859375,596.5,2952040.0,489.6323547363281
2011-01-20,609.375,590.0,590.0,606.0999755859375,4545208.0,497.5125732421875
2011-01-21,610.0,602.0,605.0,605.8250122070312,2597404.0,497.2867736816406
2011-01-24,610.0,599.125,600.0,604.5999755859375,2016678.0,496.28118896484375
2011-01-25,609.6500244140625,590.0,607.4000244140625,594.2750244140625,2467094.0,487.8058776855469
2011-01-27,604.9749755859375,590.7999877929688,593.7750244140625,599.7000122070312,4714118.0,493.0887451171875
2011-01-28,601.7999877929688,582.625,597.5,590.6749877929688,3014578.0,485.6681213378906
2011-01-31,584.5,564.2750244140625,584.5,579.75,5940816.0,476.6852111816406
2011-02-01,582.5,566.5,582.5,575.0750122070312,4212708.0,472.8414306640625
2011-02-02,599.4500122070312,581.1749877929688,585.0,591.2249755859375,3937618.0,486.1202392578125
2011-02-03,597.8499755859375,585.3250122070312,592.3499755859375,591.8499755859375,1883412.0,486.6343078613281
2011-02-04,591.5499877929688,570.125,588.0,574.4000244140625,3457600.0,472.2865295410156
2011-02-07,586.75,563.25,586.75,565.5750122070312,2578382.0,465.0303039550781
2011-02-08,574.9500122070312,559.25,566.0,562.5499877929688,5288638.0,462.54315185546875
2011-02-09,564.7999877929688,541.8499755859375,561.25,549.1500244140625,6012732.0,451.52520751953125
2011-02-10,557.25,536.0,550.0,545.375,4551822.0,448.42132568359375
2011-02-11,552.0999755859375,527.9500122070312,542.0499877929688,544.7999877929688,2945056.0,447.94854736328125
2011-02-14,560.0,543.5,545.5,556.1500244140625,2462548.0,457.28076171875
2011-02-15,559.5,538.2750244140625,559.5,548.8499755859375,3625426.0,451.27850341796875
2011-02-16,554.8499755859375,540.5,552.5,548.25,2464592.0,450.78521728515625
2011-02-17,557.2249755859375,546.2000122070312,552.5,554.5999755859375,1477760.0,456.00634765625
2011-02-18,566.2000122070312,541.0499877929688,555.125,544.8499755859375,4076928.0,447.9895324707031
2011-02-21,574.0,529.0999755859375,545.0,569.2999877929688,5657800.0,468.0928649902344
2011-02-22,573.8499755859375,560.0,561.3250122070312,569.375,3305400.0,468.1547546386719
2011-02-23,572.4749755859375,561.5499877929688,564.0750122070312,562.7750244140625,1879344.0,462.7281188964844
2011-02-24,569.375,545.6500244140625,559.5,555.9000244140625,5378830.0,457.0753479003906
2011-02-25,558.5,544.125,552.6500244140625,555.0250244140625,3070474.0,456.3556823730469
2011-02-28,574.125,550.0,550.5999755859375,555.125,3229396.0,456.43798828125
2011-03-01,566.0,548.7999877929688,556.5,562.25,3167804.0,462.2963562011719
2011-03-03,577.5,553.5,559.9500122070312,575.0999755859375,3452600.0,472.8618469238281
2011-03-04,581.6749877929688,566.25,581.6749877929688,567.7750244140625,2061198.0,466.83917236328125
2011-03-07,562.5,547.2249755859375,562.0,554.125,4184588.0,455.6158447265625
2011-03-08,564.4000244140625,552.5750122070312,552.5750122070312,558.8499755859375,3947902.0,459.50079345703125
2011-03-09,569.0,559.25,561.2750244140625,563.3499755859375,2424486.0,463.2007751464844
2011-03-10,561.0,550.0,561.0,554.2750244140625,1871324.0,455.73907470703125
2011-03-11,551.2000122070312,531.6500244140625,550.0,538.5250244140625,5012882.0,442.78912353515625
2011-03-14,551.0,529.2000122070312,535.5,548.7750244140625,3248618.0,451.217041015625
2011-03-15,547.7249755859375,532.8250122070312,537.5,544.9000244140625,3411868.0,448.0308837890625
2011-03-16,561.7249755859375,545.5750122070312,546.0,557.4249877929688,2677874.0,458.3291015625
2011-03-17,559.4500122070312,546.3250122070312,552.5,549.0,2056102.0,451.40185546875
2011-03-18,554.5,538.0499877929688,546.75,541.375,2211348.0,445.1323547363281
2011-03-21,545.75,533.25,545.75,535.4000244140625,2619090.0,440.2198181152344
